,title,url,address,latitude,longitude,price,info,description
26,44 Pleasantville Ave- Lovely 3 Bdrm Home in East End with Heat,https://www.kijiji.ca/v-apartments-condos/st-johns/44-pleasantville-ave-lovely-3-bdrm-home-in-east-end-with-heat/1457894032,"44 Pleasantville Ave, St. John's, NL, A1A 1K8",47.583996,-52.6996539,"$1,450.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 1 *** Parking Included: 2 *** Agreement Type: 1 Year *** Pet Friendly: Limited *** Utilities Included: Heat, Water *** Also Included: N/A *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer *** Personal Outdoor Space: Yard","44 Pleasantville Ave- Lovely 3 Bedroom Home in East End with Heat Included!Walking Distance to Quidi Vidi Lake and Rennies River Walking Trails 3 Bedroom Main Floor Home with 1 Bathroom  Hardwood and Vinyl Throughout  Kitchen Equipped with Stainless Steel Fridge, Stove, and Dishwasher  Bright Living Room Dining Room Area with High Ceilings and Oversized Windows  Propane Fireplace in Living Room  Very Large Fully Fenced Back Garden with Shed for Storage  Equipped with Washer and Dryer  Parking for 2 Vehicles and on Major Bus Routes  $1450/month Heat and Hot Water Included!!  Available October 1!!  No Smoking, Lease Required, Small Pets Considered!!  Discounts Offered on Cable, Internet, and Phone Services!!Contact Us @ 763-5383 to schedule a viewing!!!"
27,Large 3 Bedroom House in Airport Heights available for Lease,https://www.kijiji.ca/v-apartments-condos/st-johns/large-3-bedroom-house-in-airport-heights-available-for-lease/1453256534,"Airport Heights Dr, St. John's, NL A1A 4X2, Canada",47.6052679,-52.7508035,Not available,"Unit Type: House *** Bedrooms: 3 *** Bathrooms: 2.5 *** Parking Included: 3+ *** Agreement Type: 1 Year *** Move-In Date: September 1, 2019 *** Pet Friendly: Limited *** Utilities Included: Water *** Also Included: N/A *** Size (sqft): 3,750 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Building), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","For lease, large 3 Bedroom home located in Airport Heights Drive, only a 2 minute walk to Roncalli school, minutes from St. John's Airport & Stavanger Dr/MUN area & 10 minutes to downtown. $ 1700 + POU. Large open concept kitchen with gorgeous splash tile & eat in/custom centre island with accent lighting, a beautiful private deck off kitchen. Plenty of kitchen cabinetry, dishwasher, large fridge & stove, microwave, TV in kitchen. Large family room with beautiful Jotul propane fireplace off kitchen. Formal dining area and spacious front living room. Large Master bedroom has double closets & a beautiful ensuite featuring shower, jacuzzi tub, double vanity and in floor heating in Master Bedroom. Sound/Audio speakers in kitchen, living room, back deck and master bathroom. Two other nicely sized bedrooms and another separate upstairs bathroom with shower. Laundry room conveniently located on 2nd floor new bedrooms. Beautiful backyard, overlooking green space/meadow. Basement has piles of storage space. Great basement area for fitness equipment, ping pong table, etc. Cat friendly only. Parking for up to 4 cars. Lawn mowing included but tenants responsible for own snow clearing. Owners require a minimum of a 1 yr lease agreement but preference would be for long term lease. Will also consider VTBM. For further info, please contact us on this site."
28,Beautiful 2 storey home with Ocean View,https://www.kijiji.ca/v-house-for-sale/st-johns/beautiful-2-storey-home-with-ocean-view/1457952795,"196 Marine Dr, Little Harbour East, NL A0B 2H0, Canada",47.7154723,-53.9680216,"$89,000.00 ",Bedrooms: 2 *** Bathrooms: 1,"Amazing Price for this Beautiful 2 storey home with Ocean View! Home was taken down to the basement 11 years ago and completely rebuilt. The wrap around covered deck extends the living area to the outside. Enjoy barbequing in sunshine or rain. Living room had high ceilings that extends to second level giving the home lots of appeal. There is a detached shed. MLS庐#:	1191732"
29,3 Bdrm House in Paradise | $1350/month POU,https://www.kijiji.ca/v-apartments-condos/st-johns/3-bdrm-house-in-paradise-1350-month-pou/1456655607,"6 Christopher St, Paradise, NL A1L 1W5, Canada",47.5276471,-52.8886569,"$1,350.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 2 *** Parking Included: 2 *** Agreement Type: 1 Year *** Move-In Date: October 1, 2019 *** Pet Friendly: Limited *** Utilities Included: N/A *** Also Included: N/A *** Size (sqft): 1,184 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard","Available October 1, 2019. This 1184 sqft main floor unit features open concept kitchen/ living room with Stainless appliances and modern finishes. There are three bedrooms including the large master bedroom with an en-suite that features a custom tiled shower. Plus there is also a 13x10 rec-room downstairs to give the extra added space you need. There's hardwood and ceramic throughout, upgraded trim package with crown moldings, extra pavement, fully landscaped, 16x20 patio with a privacy wall, as well as a fenced private backyard. Call for your viewing today!Unfurnished 3 Bedroom, 2 Full Bath Washer/ Dryer Pet Friendly (upon approval) Year Lease $1350/ Month + DDGab Property Management 325-RENT(7368) admin@gabpropertymanagement.com"
30,Pet Friendly House Rental,https://www.kijiji.ca/v-apartments-condos/st-johns/pet-friendly-house-rental/1457868467,"10 Calver Ave, a1c2w9, St. John's, NL",47.5674451,-52.7207693,"$1,075.00 ","Unit Type: House *** Bedrooms: 2 + Den *** Bathrooms: 1 *** Parking Included: 1 *** Agreement Type: 1 Year *** Move-In Date: October 1, 2019 *** Pet Friendly: Yes *** Utilities Included: N/A *** Also Included: N/A *** Size (sqft): 1,800 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Building), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard","Downtown Location Dog owners dream with a large fenced back yard Large 2 bedroom detached house with full basement (1900 sqft) Close to all amenities (MUN, shopping, new Sobeys supermarket) Pine floors throughout Off street parking Dishwasher Washer and dryer paved driveway Close to bus route No Smoking Available Oct.01/19 鈥?$1,075/month plus utilitiesLooking for mature professional tenant wanting a long term lease"
31,161 Swansea - 3 Bedroom Family Home in Sunny CBS!,https://www.kijiji.ca/v-apartments-condos/st-johns/161-swansea-3-bedroom-family-home-in-sunny-cbs/1457894154,"161A Swansea St., CBS, NL, A1W 4S5",47.5127945,-52.9314954,"$1,250.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 2 *** Parking Included: 2 *** Agreement Type: 1 Year *** Pet Friendly: No *** Utilities Included: N/A *** Also Included: N/A *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer *** Personal Outdoor Space: Yard","161 Swansea - 3 Bedroom Family Home in Sunny CBS!Undergoing a Face Lift! Stay tuned for pictures of our updated look!3 Bedrooms PLUS BONUS ROOM2 Full BathsLocated on Quiet Family Friendly RoadClose To All Amenaties, Schools and ShoppingClose to HIghways and Major ThoroughfaresWell Maintained and Undergoing New Updates (stay tuned for pictures!)Parking for 2 CarsLaundry Includes Washer and DryerLovely Eat In Kitchen Includes Fridge, Stove and New Dishwasher!Located On A Sizeable Lot with Back DeckNew Driveway Being Laid in the coming daysNo Smoking - Lease and Security Deposit RequiredWood Flooring Throughout - Laminate Flooring in Bedrooms!Electric Heating - very efficient insulation for low costShed Access!!Available in October 1$1,250 POUPromotional Plans Offered On Cable, Internet and Home Phone PackagesCall us @ 763-5383"
32,Beautiful property for sale,https://www.kijiji.ca/v-house-for-sale/st-johns/beautiful-property-for-sale/1447505394,"sasmith_@hotmail.com, Canada",0,0,Please Contact,Bedrooms: 4 *** Bathrooms: 1.5,"50 min from St. John's, 4 br, 1.5 bath, overlooking Salmonier Arm Contact sasmith_@hotmail.com for more information"
33,WATERFRONT PROPERTY LOCATED IN A PARKLIKE SETTING,https://www.kijiji.ca/v-house-for-sale/st-johns/waterfront-property-located-in-a-parklike-setting/1457952245,"4 CHURCH ROAD EXT., DEEP BIGHT A0E 2A0 NL, Canada",48.0282991,-53.8089075,"$279,900.00 ",Bedrooms: 3 *** Bathrooms: 1,"BEAUTIFUL WATERFRONT PROPERTY LOCATED IN A PARKLIKE SETTING IN DEEP BIGHT, JUST MINUTES FROM THE TOWN OF CLARENVILLE. HOME HAS A LARGE LIVING ROOM OPEN TO DINING ROOM WITH A VIEW OF THE OCEAN. SOLID OAK HARDWOOD FLOORS THROUGHOUT LIVING /DINING/HALLWAY. THIS HOME HAS SEEN LOADS OF RENOVATIONS IN RECENT YEARS. ROOF WAS REDONE IN 2018. SIDING , WINDOWS DOORS, PATIO AND ELECTRICAL(200 AMP CB) WAS REDONE IN 2007. ALL NEW CEILINGS AND MOULDINGS DONE IN 2017 BATHROOM HAS BEEN STRIPPED DOWN TO THE STUDS AND REDONE.THERE IS A DETACHED GARAGE (44 X 28) WITH POURED CONCRETE FLOOR. AND THAT IS NOT THE ONLY BONUS THE PROPERTY HAS IT'S OWN WHARF TO BOOT. A MUST SEE! MLS庐#:	1193251"
34,FOR RENT | 559 Seal Cove Road | $1250/month POU,https://www.kijiji.ca/v-apartments-condos/st-johns/for-rent-559-seal-cove-road-1250-month-pou/1454537122,"559 Seal Cove Rd, Conception Bay South, NL A1X 6S4, Canada",47.4598177,-53.0879906,"$1,250.00 ","Unit Type: House *** Bedrooms: 3 + Den *** Bathrooms: 1 *** Parking Included: 3+ *** Agreement Type: 1 Year *** Move-In Date: September 1, 2019 *** Pet Friendly: Limited *** Utilities Included: N/A *** Also Included: N/A *** Size (sqft): 2,300 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Laundry (In Building), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard","Welcome to 559 Seal Cove Road, Conception Bay South3 Bedroom + Den 1 Bathroom Eat in Kitchen Dining area In proximity to the oceanThis beautiful and spacious 3 bedroom + den is available September 1, 2019. The backyard of this home is truly an oasis. With apple trees and fresh berries just waiting to be picked! This house comes equipped with all appliances. There is a garden shed in the backyard, perfect for extra storage. Just minutes away from Peacekeepers Way to make the commute to St. John's quick!The owners have taken pride in their home and are looking for a long-term tenant to do the same!$1250/month POU Available September 1, 2019 Hot Water Radiation Heat No smoking Pets consideredIf you鈥檙e interested in viewing this home contact us today!GAB Property Management 709-325-RENT admin@gabpropertymanagement.com"
35,"OPEN HOUSE - 2 Maxs Lane, Brigus Junction",https://www.kijiji.ca/v-house-for-sale/st-johns/open-house-2-maxs-lane-brigus-junction/1457867509,"Ryan's Lane, Division No. 1, Subd. O, NL A0B 1G0, Canada",47.3676424,-53.35006,"$350,000.00 ","Bedrooms: 3 *** Bathrooms: 2 *** Size (sqft): 3,128","OPEN HOUSE - Saturday, September 8 from 11:00AM to 4:00PM and Sunday, September 9, from 11:00AM to 4:00PM. MLS - 1193714 HOME AWAY FROM HOME - Fully developed - In-house and double detached garage - Custom kitchen with granite - Mini split, theatre, wrap-around deck and so much more"
36,31 Old Petty Harbour Rd 鈥?Completely Renovated 3 Bdrm Main Floor,https://www.kijiji.ca/v-apartments-condos/st-johns/31-old-petty-harbour-rd-completely-renovated-3-bdrm-main-floor/1457895947,"31 Old Petty Harbour Rd, Petty Harbour, NL, A1G 1H3",47.520597,-52.7489064,"$1,125.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 1 *** Parking Included: 1 *** Agreement Type: 1 Year *** Pet Friendly: Limited *** Utilities Included: N/A *** Also Included: N/A *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer *** Personal Outdoor Space: N/A","31 Old Petty Harbour Rd  Completely Renovated 3 Bdrm Main Floor7 Minute Drive from Downtown Shopping, Restaurants, and Pubs 3 Bedrooms with 1 Bathroom   Freshly PaintedThroughout   Newly Renovated Bathroom & Kitchen  Minutes from Village Mall Shopping Center and Bowring Park  7 Minute Drive from Downtown Shopping, Restaurants, and Pubs  Gorgeous Modern Kitchen Equipped with Brand New Fridge, Stove, and Dishwasher  Laundry Includes New Washer and Dryer  Bonus Rec Room Downstairs  Wood Floors Throughout with Carpet on Stairs  Large Patio off Kitchen and Lots of Privacy in Back Garden  On Major Bus Route  Electric Heating  Off-Street Parking for 1$1125 POU Available NIW  No Smoking, Small Pets Considered, Lease Required   Promotional Plans Offered on Cable, Internet, and Phone ServicesPlease Contact Us @ (709) 763-5383 to Schedule A Viewing!!"
37,Cozy and fully furnished DT Home for rent-$1500 everything!!!,https://www.kijiji.ca/v-apartments-condos/st-johns/cozy-and-fully-furnished-dt-home-for-rent-1500-everything/1457909008,"69 Cabot St, St. John's, NL A1C 1Z7, Canada",47.5620574,-52.7150362,"$1,500.00 ","Unit Type: House *** Bedrooms: 2 *** Bathrooms: 1 *** Parking Included: 2 *** Agreement Type: Month-to-month *** Move-In Date: September 15, 2019 *** Pet Friendly: Yes *** Utilities Included: Hydro, Heat, Water *** Also Included: Cable / TV, Internet, Landline *** Size (sqft): 1,500 *** Furnished: Yes *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","Available for rent sept 15(possibly earlier) ,on a quiet street in the heart of DT-this home is just minutes away from nightlife, restaurants, and the mile one center. This beautiful two story fully furnished heritage home has all new exterior, heat, light, washer, dryer, high speed internet, fiber op cable (movie channel, crave tv, on demand) all included in the rent! The home has leather couches, beautiful bedroom set, and tastefully decorated. The unit is fully equipped with all utensils, pots, pans, dishes, outdoor furniture, and flat screen smart tv鈥檚 both in the main bedroom and living room. The second bedroom has been left vacant but can be furnished upon request- There is on street parking for 2 vehicles and a small storage bin on the back of the deck, pets are welcomed, no smoking, damage deposit just $500! And last but not lease the beautiful view from both the deck and bedroom of St. John鈥檚 harbour! $1500.00 a month, no rental agreement required- this is a great price and will not last! Viewings 7 days a week!"
38,"66 Southern Shore Highway Calvert, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/66-southern-shore-highway-calvert-newfoundland-labrador/1457861263,"66 Southern Shore Highway, Calvert, NL, A0A1N0",47.3918406,-52.7914712,"$59,900.00 ",Bedrooms: 3 *** Bathrooms: 1,"MLS庐 #1201281 Quaint and Cozy 3 bedroom Cottage located on the Scenic Southern Shore Highway on an oversized lot in historic Calvert. Minutes from Ferryland light house and Avalon Archeological site, local attractions and restaurants.  This property has Ocean view and is located just minutes from the ocean. Spacious eat-in kitchen and large living room area with 3 oversized bedrooms and full bath and laundry. This property can be used as a weekend getaway or year round living. Mature lot with beautiful greenery. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
39,"Just Listed: Executive Home In Long Harbour, Only $299,900!!!",https://www.kijiji.ca/v-house-for-sale/st-johns/just-listed:-executive-home-in-long-harbour-only-299-900/1457952106,"302 Main Rd, Long Harbour, NL A0B 2J0, Canada",47.4322776,-53.8143938,"$299,900.00 ",Bedrooms: 3 *** Bathrooms: 3.5,"This six year old executive home in Long Harbour is just minutes from Vale and really has it all! With over 2 acres of land you have access to the lake, a community walking trail and the most peaceful private setting. Perfect rear yard patio, plus a 24 x 28 garage to store all your toys or the workshop you've always wanted. The interior features 9 foot ceilings, in floor radiant heating, and a main floor games room. Upstairs has a beautiful, large room with it's own full bath to be used as a bedroom, craft room, or whatever suits your needs. The concrete pad has already been poured and is waiting for your new hot tub to add icing to this cake! MLS庐#1202586"
